Date,Model,EECU (hours),Completed,EECU (hours/task)
2024-06-03,SIMS,0.3,31,0.00967741935483871
2024-06-03,SSEBop,1.6,32,0.05
2024-06-03,eeMETRIC,6.5,37,0.17567567567567569
2024-06-02,PT-JPL,0.7,13,0.05384615384615384
2024-06-02,SIMS,0.3,35,0.008571428571428572
2024-06-02,SSEBop,1.6,32,0.05
2024-06-02,eeMETRIC,6.5,27,0.24074074074074073
2024-06-01,PT-JPL,0.6,22,0.02727272727272727
2024-06-01,SIMS,0.3,35,0.008571428571428572
2024-06-01,SSEBop,1.7,43,0.03953488372093023
2024-06-01,eeMETRIC,6.6,44,0.15
2024-05-31,PT-JPL,0.4,11,0.03636363636363637
2024-05-31,SIMS,0.2,40,0.005
2024-05-31,SSEBop,1.7,41,0.041463414634146344
2024-05-31,eeMETRIC,5.8,39,0.14871794871794872
2024-05-30,PT-JPL,0.6,22,0.02727272727272727
2024-05-30,SIMS,0.3,34,0.008823529411764706
2024-05-30,SSEBop,1.7,33,0.051515151515151514
2024-05-30,eeMETRIC,6.4,55,0.11636363636363636
2024-05-29,PT-JPL,0.7,9,0.07777777777777778
2024-05-29,SIMS,0.2,17,0.011764705882352941
2024-05-29,SSEBop,1.2,16,0.075
2024-05-29,eeMETRIC,6.2,25,0.248
2024-05-28,PT-JPL,0.7,17,0.041176470588235294
2024-05-28,SIMS,0.3,48,0.0062499999999999995
2024-05-28,SSEBop,1.5,43,0.03488372093023256
2024-05-28,eeMETRIC,6.0,25,0.24
2024-05-27,PT-JPL,0.5,19,0.02631578947368421
2024-05-27,SIMS,0.2,31,0.0064516129032258064
2024-05-27,SSEBop,1.2,43,0.027906976744186046
2024-05-27,eeMETRIC,5.7,47,0.12127659574468086
2024-05-26,PT-JPL,0.7,13,0.05384615384615384
2024-05-26,SIMS,0.3,18,0.016666666666666666
2024-05-26,SSEBop,1.3,13,0.1
2024-05-26,eeMETRIC,5.4,36,0.15000000000000002
2024-05-25,PT-JPL,0.6,24,0.024999999999999998
2024-05-25,SIMS,0.2,21,0.009523809523809525
2024-05-25,SSEBop,1.6,38,0.042105263157894736
2024-05-25,eeMETRIC,5.8,52,0.11153846153846153
2024-05-24,PT-JPL,0.6,12,0.049999999999999996
2024-05-24,SIMS,0.2,38,0.005263157894736842
2024-05-24,SSEBop,1.5,293,0.005119453924914676
2024-05-24,eeMETRIC,5.8,48,0.12083333333333333
2024-05-23,PT-JPL,0.5,68,0.007352941176470588
2024-05-23,SIMS,0.2,58,0.003448275862068966
2024-05-23,SSEBop,1.3,73,0.01780821917808219
2024-05-23,eeMETRIC,5.9,58,0.10172413793103449
2024-05-22,PT-JPL,0.5,56,0.008928571428571428
2024-05-22,SIMS,0.2,47,0.00425531914893617
2024-05-22,SSEBop,1.4,55,0.025454545454545452
2024-05-22,eeMETRIC,5.7,140,0.04071428571428572
2024-05-21,PT-JPL,0.6,11,0.05454545454545454
2024-05-21,SIMS,0.2,20,0.01
2024-05-21,SSEBop,1.2,11,0.10909090909090909
2024-05-21,eeMETRIC,6.0,36,0.16666666666666666
2024-05-20,SIMS,0.2,12,0.016666666666666666
2024-05-20,eeMETRIC,6.2,25,0.248
2024-05-19,PT-JPL,0.5,27,0.018518518518518517
2024-05-19,SIMS,0.2,25,0.008
2024-05-19,SSEBop,1.2,32,0.0375
2024-05-19,eeMETRIC,5.8,60,0.09666666666666666
2024-05-18,PT-JPL,0.6,114,0.005263157894736842
2024-05-18,SIMS,0.2,96,0.0020833333333333333
2024-05-18,SSEBop,1.6,120,0.013333333333333334
2024-05-18,eeMETRIC,6.3,112,0.05625
2024-05-17,PT-JPL,0.6,10,0.06
2024-05-17,SIMS,0.3,43,0.0069767441860465115
2024-05-17,SSEBop,1.4,9,0.15555555555555556
2024-05-17,eeMETRIC,5.8,57,0.10175438596491228
2024-05-16,PT-JPL,0.7,23,0.03043478260869565
2024-05-16,SSEBop,1.5,24,0.0625
2024-05-16,eeMETRIC,7.0,43,0.16279069767441862
2024-05-15,PT-JPL,0.7,11,0.06363636363636363
2024-05-15,SIMS,0.3,3,0.09999999999999999
2024-05-15,SSEBop,1.3,13,0.1
2024-05-15,eeMETRIC,6.1,38,0.16052631578947368
2024-05-14,PT-JPL,0.7,112,0.0062499999999999995
2024-05-14,SIMS,0.3,124,0.0024193548387096775
2024-05-14,SSEBop,1.5,117,0.01282051282051282
2024-05-14,eeMETRIC,6.1,141,0.04326241134751773
2024-05-13,PT-JPL,0.6,10,0.06
2024-05-13,SIMS,0.3,22,0.013636363636363636
2024-05-13,SSEBop,1.2,10,0.12
2024-05-13,eeMETRIC,6.1,42,0.14523809523809522
2024-05-12,PT-JPL,0.6,8,0.075
2024-05-12,SSEBop,1.4,9,0.15555555555555556
2024-05-12,eeMETRIC,6.4,30,0.21333333333333335
2024-05-11,PT-JPL,0.5,5,0.1
2024-05-11,SIMS,0.2,11,0.018181818181818184
2024-05-11,SSEBop,1.0,5,0.2
2024-05-11,eeMETRIC,5.5,28,0.19642857142857142
2024-05-10,PT-JPL,0.6,12,0.049999999999999996
2024-05-10,SIMS,0.3,7,0.04285714285714286
2024-05-10,SSEBop,1.7,12,0.14166666666666666
2024-05-10,eeMETRIC,7.2,39,0.18461538461538463
2024-05-09,PT-JPL,0.7,22,0.031818181818181815
2024-05-09,SIMS,0.2,5,0.04
2024-05-09,SSEBop,1.5,23,0.06521739130434782
2024-05-09,eeMETRIC,6.8,46,0.14782608695652175
2024-05-08,PT-JPL,0.7,12,0.05833333333333333
2024-05-08,SIMS,0.3,17,0.01764705882352941
2024-05-08,SSEBop,1.6,12,0.13333333333333333
2024-05-08,eeMETRIC,6.5,36,0.18055555555555555
2024-05-07,PT-JPL,0.7,14,0.049999999999999996
2024-05-07,SIMS,0.3,19,0.015789473684210527
2024-05-07,SSEBop,1.7,14,0.12142857142857143
2024-05-07,eeMETRIC,7.0,36,0.19444444444444445
2024-05-06,PT-JPL,0.6,12,0.049999999999999996
2024-05-06,SIMS,0.2,12,0.016666666666666666
2024-05-06,SSEBop,1.4,12,0.11666666666666665
2024-05-06,eeMETRIC,6.7,30,0.22333333333333333
2024-05-05,PT-JPL,0.7,15,0.04666666666666666
2024-05-05,SIMS,0.2,14,0.014285714285714287
2024-05-05,SSEBop,1.5,16,0.09375
2024-05-05,eeMETRIC,6.6,42,0.15714285714285714
2024-05-04,PT-JPL,0.6,28,0.02142857142857143
2024-05-04,SIMS,0.3,28,0.010714285714285714
2024-05-04,SSEBop,1.6,31,0.05161290322580645
2024-05-04,eeMETRIC,6.5,48,0.13541666666666666
2024-05-03,PT-JPL,0.7,8,0.0875
2024-05-03,SIMS,0.2,35,0.005714285714285714
2024-05-03,SSEBop,1.2,9,0.13333333333333333
2024-05-03,eeMETRIC,6.2,38,0.1631578947368421
2024-05-02,PT-JPL,0.7,18,0.03888888888888889
2024-05-02,SIMS,0.3,21,0.014285714285714285
2024-05-02,SSEBop,1.7,24,0.07083333333333333
2024-05-02,eeMETRIC,7.0,43,0.16279069767441862
2024-05-01,PT-JPL,0.6,69,0.008695652173913044
2024-05-01,SIMS,0.2,68,0.0029411764705882353
2024-05-01,SSEBop,1.5,68,0.022058823529411766
2024-05-01,eeMETRIC,6.6,92,0.07173913043478261
2024-04-30,PT-JPL,0.6,24,0.024999999999999998
2024-04-30,SSEBop,1.5,21,0.07142857142857142
2024-04-30,eeMETRIC,6.6,47,0.1404255319148936
2024-04-29,PT-JPL,0.6,14,0.04285714285714286
2024-04-29,SIMS,0.2,1,0.2
2024-04-29,SSEBop,1.5,14,0.10714285714285714
2024-04-29,eeMETRIC,6.6,48,0.13749999999999998
2024-04-28,PT-JPL,0.7,45,0.015555555555555555
2024-04-28,SIMS,0.2,51,0.00392156862745098
2024-04-28,SSEBop,1.5,47,0.031914893617021274
2024-04-28,eeMETRIC,6.5,80,0.08125
2024-04-27,PT-JPL,0.6,26,0.023076923076923075
2024-04-27,SIMS,0.2,29,0.006896551724137932
2024-04-27,SSEBop,1.4,28,0.049999999999999996
2024-04-27,eeMETRIC,6.6,62,0.1064516129032258
2024-04-26,PT-JPL,0.6,20,0.03
2024-04-26,SIMS,0.2,30,0.006666666666666667
2024-04-26,SSEBop,1.6,26,0.06153846153846154
2024-04-26,eeMETRIC,6.5,43,0.1511627906976744
2024-04-25,PT-JPL,0.6,8,0.075
2024-04-25,SIMS,0.2,25,0.008
2024-04-25,SSEBop,1.4,3,0.4666666666666666
2024-04-25,eeMETRIC,6.1,44,0.13863636363636364
2024-04-24,PT-JPL,0.8,8,0.1
2024-04-24,SSEBop,1.4,8,0.175
2024-04-24,eeMETRIC,6.2,43,0.14418604651162792
2024-04-23,PT-JPL,0.6,12,0.049999999999999996
2024-04-23,SSEBop,1.5,12,0.125
2024-04-23,eeMETRIC,6.2,37,0.16756756756756758
2024-04-22,PT-JPL,0.8,6,0.13333333333333333
2024-04-22,SIMS,0.2,8,0.025
2024-04-22,SSEBop,1.8,6,0.3
2024-04-22,eeMETRIC,6.6,29,0.2275862068965517
2024-04-21,PT-JPL,0.6,46,0.013043478260869565
2024-04-21,SIMS,0.2,43,0.004651162790697674
2024-04-21,SSEBop,1.5,49,0.030612244897959183
2024-04-21,eeMETRIC,6.3,65,0.09692307692307692
2024-04-20,PT-JPL,0.6,91,0.006593406593406593
2024-04-20,SIMS,0.2,86,0.002325581395348837
2024-04-20,SSEBop,1.4,97,0.014432989690721649
2024-04-20,eeMETRIC,6.4,117,0.0547008547008547
2024-04-19,PT-JPL,0.7,34,0.020588235294117647
2024-04-19,SIMS,0.2,17,0.011764705882352941
2024-04-19,SSEBop,1.5,36,0.041666666666666664
2024-04-19,eeMETRIC,6.6,66,0.09999999999999999
2024-04-18,PT-JPL,0.9,1,0.9
2024-04-18,SIMS,0.3,13,0.023076923076923075
2024-04-18,SSEBop,1.2,1,1.2
2024-04-18,eeMETRIC,6.4,28,0.2285714285714286
2024-04-17,PT-JPL,0.7,60,0.011666666666666665
2024-04-17,SIMS,0.2,96,0.0020833333333333333
2024-04-17,SSEBop,1.5,64,0.0234375
2024-04-17,eeMETRIC,6.7,110,0.06090909090909091
2024-04-16,PT-JPL,0.7,26,0.02692307692307692
2024-04-16,SIMS,0.2,28,0.0071428571428571435
2024-04-16,SSEBop,1.5,29,0.05172413793103448
2024-04-16,eeMETRIC,6.6,50,0.132
2024-04-15,PT-JPL,0.5,11,0.045454545454545456
2024-04-15,SIMS,0.2,14,0.014285714285714287
2024-04-15,SSEBop,1.6,12,0.13333333333333333
2024-04-15,eeMETRIC,5.9,11,0.5363636363636364
2024-04-14,PT-JPL,0.6,15,0.04
2024-04-14,SIMS,0.2,18,0.011111111111111112
2024-04-14,SSEBop,1.6,16,0.1
2024-04-14,eeMETRIC,6.0,32,0.1875
2024-04-13,PT-JPL,0.5,32,0.015625
2024-04-13,SIMS,0.2,35,0.005714285714285714
2024-04-13,SSEBop,1.5,34,0.04411764705882353
2024-04-13,eeMETRIC,6.4,49,0.1306122448979592
2024-04-12,PT-JPL,0.6,36,0.016666666666666666
2024-04-12,SIMS,0.3,35,0.008571428571428572
2024-04-12,SSEBop,1.5,40,0.0375
2024-04-12,eeMETRIC,6.4,43,0.14883720930232558
2024-04-11,PT-JPL,0.6,51,0.011764705882352941
2024-04-11,SIMS,0.2,55,0.0036363636363636364
2024-04-11,SSEBop,1.3,51,0.025490196078431372
2024-04-11,eeMETRIC,6.5,74,0.08783783783783784
2024-04-10,PT-JPL,0.6,16,0.0375
2024-04-10,SIMS,0.3,17,0.01764705882352941
2024-04-10,SSEBop,1.6,17,0.09411764705882353
2024-04-10,eeMETRIC,6.4,43,0.14883720930232558
2024-04-09,PT-JPL,0.5,16,0.03125
2024-04-09,SIMS,0.2,14,0.014285714285714287
2024-04-09,SSEBop,1.3,17,0.07647058823529412
2024-04-09,eeMETRIC,6.1,36,0.16944444444444443
2024-04-08,PT-JPL,0.5,14,0.03571428571428571
2024-04-08,SIMS,0.3,15,0.02
2024-04-08,SSEBop,1.3,15,0.08666666666666667
2024-04-08,eeMETRIC,6.3,30,0.21
2024-04-07,PT-JPL,0.6,13,0.04615384615384615
2024-04-07,SIMS,0.2,51,0.00392156862745098
2024-04-07,SSEBop,1.4,23,0.0608695652173913
2024-04-07,eeMETRIC,6.1,13,0.46923076923076923
2024-04-06,PT-JPL,0.5,30,0.016666666666666666
2024-04-06,SSEBop,1.6,22,0.07272727272727274
2024-04-06,eeMETRIC,6.5,167,0.038922155688622756
2024-04-05,PT-JPL,0.6,111,0.005405405405405405
2024-04-05,SIMS,0.2,133,0.0015037593984962407
2024-04-05,SSEBop,1.4,119,0.011764705882352941
2024-04-05,eeMETRIC,6.5,110,0.05909090909090909
2024-04-04,PT-JPL,0.7,49,0.014285714285714285
2024-04-04,SIMS,0.2,49,0.004081632653061225
2024-04-04,SSEBop,1.4,52,0.02692307692307692
2024-04-04,eeMETRIC,6.5,49,0.1326530612244898
2024-04-03,PT-JPL,0.6,58,0.010344827586206896
2024-04-03,SIMS,0.2,57,0.0035087719298245615
2024-04-03,SSEBop,1.5,59,0.025423728813559324
2024-04-03,eeMETRIC,6.7,57,0.11754385964912281
2024-04-02,PT-JPL,0.7,9,0.07777777777777778
2024-04-02,SIMS,0.2,2,0.1
2024-04-02,SSEBop,1.6,10,0.16
2024-04-02,eeMETRIC,7.1,34,0.20882352941176469
2024-04-01,PT-JPL,0.6,17,0.03529411764705882
2024-04-01,SSEBop,1.2,18,0.06666666666666667
2024-04-01,eeMETRIC,5.9,39,0.1512820512820513
2024-03-31,PT-JPL,0.5,12,0.041666666666666664
2024-03-31,SIMS,0.2,8,0.025
2024-03-31,SSEBop,1.5,14,0.10714285714285714
2024-03-31,eeMETRIC,6.2,25,0.248
2024-03-30,PT-JPL,0.4,2,0.2
2024-03-30,SIMS,0.2,17,0.011764705882352941
2024-03-30,SSEBop,1.3,33,0.0393939393939394
2024-03-30,eeMETRIC,6.3,19,0.33157894736842103
2024-03-29,PT-JPL,0.5,24,0.020833333333333332
2024-03-29,SSEBop,1.4,23,0.0608695652173913
2024-03-29,eeMETRIC,6.2,40,0.155
2024-03-28,PT-JPL,0.6,10,0.06
2024-03-28,SIMS,0.2,12,0.016666666666666666
2024-03-28,SSEBop,1.6,10,0.16
2024-03-28,eeMETRIC,6.4,305,0.02098360655737705
2024-03-27,PT-JPL,0.6,20,0.03
2024-03-27,SIMS,0.2,25,0.008
2024-03-27,SSEBop,1.8,20,0.09
2024-03-27,eeMETRIC,6.3,15,0.42
2024-03-26,PT-JPL,0.7,13,0.05384615384615384
2024-03-26,SSEBop,1.6,13,0.12307692307692308
2024-03-26,eeMETRIC,6.1,19,0.32105263157894737
2024-03-25,PT-JPL,0.6,22,0.02727272727272727
2024-03-25,SIMS,0.2,30,0.006666666666666667
2024-03-25,SSEBop,1.6,22,0.07272727272727274
2024-03-25,eeMETRIC,6.300000000000001,88,0.0715909090909091
2024-03-25,geeSEBAL,4.0,52,0.07692307692307693
2024-03-24,PT-JPL,0.5,20,0.025
2024-03-24,SIMS,0.2,13,0.015384615384615385
2024-03-24,SSEBop,1.7,21,0.08095238095238096
2024-03-24,eeMETRIC,6.05,57,0.10614035087719298
2024-03-23,PT-JPL,0.5,249,0.002008032128514056
2024-03-23,SSEBop,1.7,255,0.006666666666666666
2024-03-23,eeMETRIC,6.7,299,0.022408026755852843
2024-03-23,geeSEBAL,4.1,25,0.16399999999999998
2024-03-22,SIMS,0.2,42,0.004761904761904762
2024-03-21,PT-JPL,0.6,10,0.06
2024-03-21,SIMS,0.2,14,0.014285714285714287
2024-03-21,SSEBop,4.6,10,0.45999999999999996
2024-03-21,eeMETRIC,6.25,124,0.05040322580645161
2024-03-21,geeSEBAL,3.2,131,0.024427480916030534
2024-03-20,SIMS,0.2,10,0.02
2024-03-20,eeMETRIC,5.55,54,0.10277777777777777
2024-03-20,geeSEBAL,4.2,29,0.14482758620689656
2024-03-19,PT-JPL,1.0,1,1.0
2024-03-19,SIMS,0.2,321,0.0006230529595015577
2024-03-19,SSEBop,4.0,7,0.5714285714285714
2024-03-19,eeMETRIC,6.1,96,0.06354166666666666
2024-03-19,geeSEBAL,2.9,58,0.049999999999999996
2024-03-18,PT-JPL,0.5,136,0.003676470588235294
2024-03-18,SIMS,0.2,27,0.007407407407407408
2024-03-18,SSEBop,4.4,154,0.028571428571428574
2024-03-18,eeMETRIC,6.1,381,0.016010498687664042
2024-03-18,geeSEBAL,4.0,211,0.018957345971563982
2024-03-17,eeMETRIC,5.8,16,0.3625
2024-03-17,geeSEBAL,4.3,16,0.26875
2024-03-16,eeMETRIC,5.8,24,0.24166666666666667
2024-03-16,geeSEBAL,4.1,24,0.1708333333333333
2024-03-15,PT-JPL,0.5,43,0.011627906976744186
2024-03-15,SIMS,0.2,43,0.004651162790697674
2024-03-15,SSEBop,1.2,43,0.027906976744186046
2024-03-15,eeMETRIC,6.5,125,0.052
2024-03-15,geeSEBAL,4.4,167,0.02634730538922156
2024-03-14,PT-JPL,0.5,9,0.05555555555555555
2024-03-14,SIMS,0.1,9,0.011111111111111112
2024-03-14,SSEBop,0.9,9,0.1
2024-03-14,eeMETRIC,6.2,58,0.10689655172413794
2024-03-14,geeSEBAL,4.5,67,0.06716417910447761
2024-03-13,eeMETRIC,5.8,54,0.10740740740740741
2024-03-13,geeSEBAL,4.3,21,0.20476190476190476
2024-03-11,eeMETRIC,6.300000000000001,44,0.1431818181818182
2024-03-11,geeSEBAL,3.9,20,0.195
2024-03-10,eeMETRIC,6.2,26,0.23846153846153847
2024-03-09,eeMETRIC,5.4,132,0.04090909090909091
2024-03-09,geeSEBAL,4.2,62,0.06774193548387097
2024-03-08,eeMETRIC,4.9,11,0.4454545454545455
2024-03-08,geeSEBAL,2.2,2,1.1
2024-03-07,PT-JPL,0.3,1,0.3
2024-03-07,SIMS,0.1,1,0.1
2024-03-07,SSEBop,1.0,1,1.0
2024-03-07,eeMETRIC,6.1,58,0.10517241379310344
2024-03-07,geeSEBAL,4.7,20,0.23500000000000001
2024-03-06,PT-JPL,0.5,32,0.015625
2024-03-06,SIMS,0.1,19,0.005263157894736842
2024-03-06,SSEBop,1.1,20,0.05500000000000001
2024-03-06,eeMETRIC,7.0,10,0.7
2024-03-06,geeSEBAL,5.0,19,0.2631578947368421
2024-03-05,PT-JPL,0.5,16,0.03125
2024-03-05,SSEBop,1.0,13,0.07692307692307693
2024-03-05,eeMETRIC,6.35,89,0.07134831460674157
2024-03-05,geeSEBAL,4.6,64,0.071875
2024-03-04,PT-JPL,0.4,6,0.06666666666666667
2024-03-04,SSEBop,1.0,16,0.0625
2024-03-04,eeMETRIC,5.9,69,0.0855072463768116
2024-03-04,geeSEBAL,4.2,49,0.08571428571428572
2024-03-03,PT-JPL,0.5,25,0.02
2024-03-03,SIMS,0.2,7,0.028571428571428574
2024-03-03,SSEBop,1.0,13,0.07692307692307693
2024-03-03,eeMETRIC,6.449999999999999,62,0.10403225806451612
2024-03-03,geeSEBAL,3.7,99,0.03737373737373738
2024-03-02,PT-JPL,0.5,154,0.003246753246753247
2024-03-02,SIMS,0.2,190,0.0010526315789473684
2024-03-02,SSEBop,1.1,172,0.006395348837209303
2024-03-02,eeMETRIC,6.15,502,0.012250996015936256
2024-03-02,geeSEBAL,4.4,273,0.01611721611721612
2024-03-01,PT-JPL,0.5,48,0.010416666666666666
2024-03-01,SIMS,0.2,29,0.006896551724137932
2024-03-01,SSEBop,1.2,35,0.03428571428571429
2024-03-01,eeMETRIC,5.949999999999999,98,0.06071428571428571
2024-03-01,geeSEBAL,4.4,92,0.04782608695652174
2024-02-29,PT-JPL,0.5,11,0.045454545454545456
2024-02-29,SIMS,0.1,2,0.05
2024-02-29,SSEBop,1.2,21,0.05714285714285714
2024-02-29,eeMETRIC,6.45,4,1.6125
2024-02-29,geeSEBAL,4.4,1,4.4
2024-02-28,PT-JPL,0.6,4,0.15
2024-02-28,SIMS,0.2,11,0.018181818181818184
2024-02-28,SSEBop,1.1,10,0.11000000000000001
2024-02-27,PT-JPL,0.5,8,0.0625
2024-02-27,SIMS,0.1,27,0.003703703703703704
2024-02-27,SSEBop,1.1,5,0.22000000000000003
2024-02-27,eeMETRIC,8.3,2,4.15
2024-02-27,geeSEBAL,4.1,1,4.1
2024-02-26,PT-JPL,0.4,13,0.03076923076923077
2024-02-26,SSEBop,1.1,7,0.15714285714285717
2024-02-26,eeMETRIC,5.800000000000001,14,0.4142857142857143
2024-02-26,geeSEBAL,3.4,16,0.2125
2024-02-25,PT-JPL,0.4,23,0.017391304347826087
2024-02-25,SIMS,0.2,15,0.013333333333333334
2024-02-25,SSEBop,1.0,16,0.0625
2024-02-25,eeMETRIC,5.949999999999999,31,0.19193548387096773
2024-02-25,geeSEBAL,4.1,11,0.3727272727272727
2024-02-24,PT-JPL,0.4,41,0.00975609756097561
2024-02-24,SIMS,0.1,35,0.002857142857142857
2024-02-24,SSEBop,1.0,50,0.02
2024-02-24,eeMETRIC,6.199999999999999,97,0.06391752577319587
2024-02-24,geeSEBAL,4.2,44,0.09545454545454546
2024-02-23,PT-JPL,0.4,10,0.04
2024-02-23,SSEBop,0.9,13,0.06923076923076923
2024-02-23,eeMETRIC,6.3,74,0.08513513513513513
2024-02-23,geeSEBAL,4.1,37,0.1108108108108108
2024-02-22,PT-JPL,0.4,18,0.022222222222222223
2024-02-22,SIMS,0.1,13,0.007692307692307693
2024-02-22,SSEBop,0.9,10,0.09
2024-02-22,eeMETRIC,6.1,112,0.05446428571428571
2024-02-22,geeSEBAL,4.4,62,0.07096774193548387
2024-02-21,PT-JPL,0.4,11,0.03636363636363637
2024-02-21,SIMS,0.1,20,0.005
2024-02-21,SSEBop,0.9,19,0.04736842105263158
2024-02-21,eeMETRIC,5.95,43,0.13837209302325582
2024-02-21,geeSEBAL,4.1,18,0.22777777777777775
2024-02-20,PT-JPL,0.5,17,0.029411764705882353
2024-02-20,SIMS,0.1,13,0.007692307692307693
2024-02-20,SSEBop,0.9,11,0.08181818181818182
2024-02-20,eeMETRIC,6.050000000000001,87,0.06954022988505748
2024-02-20,geeSEBAL,4.4,41,0.10731707317073172
2024-02-19,PT-JPL,0.4,10,0.04
2024-02-19,SIMS,0.1,10,0.01
2024-02-19,SSEBop,1.2,17,0.07058823529411765
2024-02-19,eeMETRIC,6.6,90,0.07333333333333333
2024-02-19,geeSEBAL,4.6,45,0.10222222222222221
2024-02-18,PT-JPL,0.4,16,0.025
2024-02-18,SIMS,0.1,18,0.005555555555555556
2024-02-18,SSEBop,0.9,10,0.09
2024-02-18,eeMETRIC,6.1,42,0.14523809523809522
2024-02-18,geeSEBAL,4.1,10,0.41
2024-02-17,PT-JPL,0.4,19,0.021052631578947368
2024-02-17,SIMS,0.1,11,0.009090909090909092
2024-02-17,SSEBop,1.1,16,0.06875
2024-02-17,eeMETRIC,6.550000000000001,566,0.011572438162544172
2024-02-17,geeSEBAL,4.7,57,0.0824561403508772
2024-02-16,PT-JPL,0.4,17,0.023529411764705882
2024-02-16,SIMS,0.2,17,0.011764705882352941
2024-02-16,SSEBop,1.1,20,0.05500000000000001
2024-02-16,eeMETRIC,6.3,462,0.013636363636363636
2024-02-16,geeSEBAL,4.1,47,0.08723404255319148
2024-02-15,PT-JPL,0.4,20,0.02
2024-02-15,SIMS,0.1,45,0.0022222222222222222
2024-02-15,SSEBop,1.0,17,0.058823529411764705
2024-02-15,eeMETRIC,6.4,446,0.014349775784753363
2024-02-15,geeSEBAL,4.2,43,0.09767441860465116
2024-02-14,PT-JPL,0.5,41,0.012195121951219513
2024-02-14,SIMS,0.1,74,0.0013513513513513514
2024-02-14,SSEBop,1.1,60,0.018333333333333333
2024-02-14,eeMETRIC,6.05,273,0.022161172161172162
2024-02-14,geeSEBAL,4.3,87,0.04942528735632184
2024-02-13,PT-JPL,0.5,15,0.03333333333333333
2024-02-13,SIMS,0.1,1,0.1
2024-02-13,SSEBop,0.9,4,0.225
2024-02-13,eeMETRIC,6.4,27,0.23703703703703705
2024-02-13,geeSEBAL,4.7,27,0.17407407407407408
2024-02-12,PT-JPL,0.4,11,0.03636363636363637
2024-02-12,SSEBop,1.0,15,0.06666666666666667
2024-02-12,eeMETRIC,6.4,44,0.14545454545454548
2024-02-12,geeSEBAL,4.6,44,0.10454545454545454
2024-02-11,PT-JPL,0.4,11,0.03636363636363637
2024-02-11,SIMS,0.1,4,0.025
2024-02-11,SSEBop,1.1,11,0.1
2024-02-11,eeMETRIC,6.1,41,0.14878048780487804
2024-02-11,geeSEBAL,4.5,41,0.10975609756097561
2024-02-10,PT-JPL,0.4,16,0.025
2024-02-10,SIMS,0.1,37,0.002702702702702703
2024-02-10,SSEBop,1.1,11,0.1
2024-02-10,eeMETRIC,6.0,29,0.20689655172413793
2024-02-10,geeSEBAL,4.3,29,0.1482758620689655
2024-02-09,PT-JPL,0.5,117,0.004273504273504274
2024-02-09,SIMS,0.1,118,0.0008474576271186442
2024-02-09,SSEBop,1.0,124,0.008064516129032258
2024-02-09,eeMETRIC,6.2,175,0.03542857142857143
2024-02-09,geeSEBAL,4.5,175,0.025714285714285714
2024-02-08,PT-JPL,0.5,8,0.0625
2024-02-08,SSEBop,1.1,15,0.07333333333333333
2024-02-08,eeMETRIC,6.2,15,0.41333333333333333
2024-02-08,geeSEBAL,4.1,15,0.2733333333333333
2024-02-07,PT-JPL,0.5,11,0.045454545454545456
2024-02-07,SIMS,0.1,23,0.004347826086956522
2024-02-07,SSEBop,1.2,9,0.13333333333333333
2024-02-07,eeMETRIC,6.6,38,0.17368421052631577
2024-02-07,geeSEBAL,4.3,38,0.1131578947368421
2024-02-06,PT-JPL,0.5,19,0.02631578947368421
2024-02-06,SSEBop,1.2,11,0.10909090909090909
2024-02-06,eeMETRIC,6.9,187,0.03689839572192514
2024-02-06,geeSEBAL,4.4,35,0.12571428571428572
2024-02-05,PT-JPL,0.4,14,0.028571428571428574
2024-02-05,SSEBop,1.1,20,0.05500000000000001
2024-02-05,geeSEBAL,4.3,135,0.03185185185185185
2024-02-04,PT-JPL,0.5,12,0.041666666666666664
2024-02-04,SSEBop,1.2,14,0.08571428571428572
2024-02-03,PT-JPL,0.4,13,0.03076923076923077
2024-02-03,SIMS,0.1,11,0.009090909090909092
2024-02-03,SSEBop,1.0,12,0.08333333333333333
2024-02-02,PT-JPL,0.3,4,0.075
2024-02-02,SIMS,0.1,19,0.005263157894736842
2024-02-01,PT-JPL,0.3,17,0.01764705882352941
2024-02-01,SIMS,0.1,14,0.0071428571428571435
2024-02-01,SSEBop,1.1,17,0.06470588235294118
2024-02-01,eeMETRIC,6.1,95,0.06421052631578947
2024-02-01,geeSEBAL,4.3,95,0.04526315789473684
2024-01-31,PT-JPL,0.4,67,0.005970149253731343
2024-01-31,SIMS,0.1,89,0.0011235955056179776
2024-01-31,SSEBop,1.1,83,0.013253012048192772
2024-01-31,eeMETRIC,6.6,67,0.09850746268656715
2024-01-31,geeSEBAL,3.9,83,0.046987951807228916
2024-01-30,PT-JPL,0.3,2,0.15
2024-01-30,SIMS,0.1,13,0.007692307692307693
2024-01-30,SSEBop,0.8,1,0.8
2024-01-30,eeMETRIC,6.5,32,0.203125
2024-01-30,geeSEBAL,3.9,31,0.12580645161290321
2024-01-29,PT-JPL,0.4,12,0.03333333333333333
2024-01-29,SIMS,0.1,4,0.025
2024-01-29,SSEBop,0.8,4,0.2
2024-01-29,eeMETRIC,7.1,46,0.15434782608695652
2024-01-29,geeSEBAL,4.3,36,0.11944444444444444
2024-01-28,PT-JPL,0.4,9,0.044444444444444446
2024-01-28,SIMS,0.1,6,0.016666666666666666
2024-01-28,SSEBop,1.1,12,0.09166666666666667
2024-01-28,eeMETRIC,6.5,65,0.1
